*** Config ***
RB DL #0;25
RB UL #0;25
CAPS;1
Max UE;1
Power on duration;20
Power off duration;10
UE;10

*** Scripts ***
UE ID;Name;Type;Start;Stop;Status;Result
782.028;8;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
782.028;9;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
782.028;10;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
783.016;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
783.016;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
783.016;3;5;2;-60.1;291;4;0;5.0;1.0;0;0;0;0.0;-
783.016;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
783.016;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
783.016;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
783.016;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
783.016;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
783.016;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
783.016;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
784.024;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
784.024;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
784.024;3;5;2;-60.1;285;4;0;5.0;1.0;0;0;0;0.0;-
784.024;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
784.024;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
784.024;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
784.024;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
784.024;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
784.024;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
784.024;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
785.023;1;9;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
785.023;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
785.023;3;5;2;-60.0;288;4;0;5.0;1.0;840;1;0;20.0;2.0
785.023;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
785.023;5;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
785.023;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
785.023;7;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
785.023;8;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
785.023;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
785.023;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
786.021;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
786.021;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
786.021;3;5;2;-60.1;288;4;0;5.0;1.0;0;0;0;0.0;-
786.021;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
786.021;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
786.021;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
786.021;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
786.021;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
786.021;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
786.021;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
787.021;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
787.021;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
787.021;3;5;2;-60.1;288;4;0;5.0;1.0;0;0;0;0.0;-
787.021;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
787.021;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
787.021;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
787.021;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
787.021;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
787.021;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
787.021;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
788.022;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
788.022;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
788.022;3;5;1;-60.3;287;4;0;5.0;1.0;839;1;1;20.0;2.0
788.022;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
788.022;5;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
788.022;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
788.022;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
788.022;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
788.022;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
788.022;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
789.018;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
789.018;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
789.018;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
789.018;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
789.018;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
789.018;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
789.018;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
789.018;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
789.018;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
789.018;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
790.018;1;9;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
790.018;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
790.018;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
790.018;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
790.018;5;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
790.018;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
790.018;7;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
790.018;8;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
790.018;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
790.018;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
791.017;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
791.017;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
791.017;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
791.017;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
791.017;5;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
791.017;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
791.017;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
791.017;8;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
791.017;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
791.017;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
792.020;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
792.020;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
792.020;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
792.020;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
792.020;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
792.020;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
792.020;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
792.020;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
792.020;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
792.020;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
793.020;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
793.020;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
793.020;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
793.020;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
793.020;5;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
793.020;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
793.020;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
793.020;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
793.020;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
793.020;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
794.018;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
794.018;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
794.018;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
794.018;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
794.018;5;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
794.018;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
794.018;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
794.018;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
794.018;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
794.018;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
795.019;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
795.019;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
795.019;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
795.019;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
795.019;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
795.019;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
795.019;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
795.019;8;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
795.019;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
795.019;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
796.021;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
796.021;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
796.021;3;5;1;-60.2;367;2;0;2.0;4.5;926;2;1;21.0;2.7
796.021;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
796.021;5;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
796.021;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
796.021;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
796.021;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
796.021;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
796.021;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
797.018;1;9;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
797.018;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
797.018;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
797.018;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
797.018;5;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
797.018;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
797.018;7;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
797.018;8;5;2;-60.0;3129;12;1;6.4;3.1;5985;8;5;20.1;2.2
797.018;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
797.018;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
798.022;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
798.022;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
798.022;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
798.022;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
798.022;5;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
798.022;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
798.022;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
798.022;8;5;2;-60.3;18103;18;0;5.6;9.9;20135;9;2;18.8;6.2
798.022;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
798.022;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
799.017;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
799.017;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
799.017;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
799.017;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
799.017;5;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
799.017;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
799.017;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
799.017;8;5;2;-60.2;9021;10;0;5.4;8.8;9792;4;1;18.5;9.8
799.017;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
799.017;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
800.020;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
800.020;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
800.020;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
800.020;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
800.020;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
800.020;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
800.020;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
800.020;8;5;2;-60.1;9076;10;0;5.4;9.0;10951;5;1;19.8;7.3
800.020;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
800.020;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
801.017;1;9;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
801.017;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
801.017;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
801.017;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
801.017;5;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
801.017;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
801.017;7;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
801.017;8;5;2;-60.0;9901;12;0;5.5;8.2;3498;4;0;19.3;2.3
801.017;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
801.017;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
802.020;1;9;1;-61.7;0;0;0;0.0;-;0;0;0;0.0;-
802.020;2;5;1;-61.7;0;0;0;0.0;-;0;0;0;0.0;-
802.020;3;5;1;-61.7;0;0;0;0.0;-;0;0;0;0.0;-
802.020;4;5;1;-61.7;0;0;0;0.0;-;0;0;0;0.0;-
802.020;5;5;1;-61.7;0;0;0;0.0;-;0;0;0;0.0;-
802.020;6;5;1;-61.7;0;0;0;0.0;-;0;0;0;0.0;-
802.020;7;5;1;-61.7;0;0;0;0.0;-;0;0;0;0.0;-
802.020;8;5;2;-61.7;258584;140;0;6.0;17.8;12705;15;1;19.0;2.3
802.020;9;5;1;-61.7;0;0;0;0.0;-;0;0;0;0.0;-
802.020;10;0;0;-61.7;0;0;0;0.0;-;0;0;0;0.0;-
803.021;1;9;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
803.021;2;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
803.021;3;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
803.021;4;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
803.021;5;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
803.021;6;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
803.021;7;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
803.021;8;5;2;-60.4;173682;88;0;6.9;16.3;11340;13;2;18.0;2.5
803.021;9;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
803.021;10;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
804.020;1;9;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
804.020;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
804.020;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
804.020;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
804.020;5;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
804.020;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
804.020;7;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
804.020;8;5;2;-60.0;87127;48;0;7.0;14.8;8088;8;2;19.0;2.6
804.020;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
804.020;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
805.020;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
805.020;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
805.020;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
805.020;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
805.020;5;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
805.020;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
805.020;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
805.020;8;5;2;-60.2;87744;48;0;7.8;13.5;5472;6;1;18.5;2.4
805.020;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
805.020;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
806.021;1;9;1;-60.9;0;0;0;0.0;-;0;0;0;0.0;-
806.021;2;5;1;-60.9;0;0;0;0.0;-;0;0;0;0.0;-
806.021;3;5;1;-60.9;0;0;0;0.0;-;0;0;0;0.0;-
806.021;4;5;1;-60.9;0;0;0;0.0;-;0;0;0;0.0;-
806.021;5;5;1;-60.9;0;0;0;0.0;-;0;0;0;0.0;-
806.021;6;5;1;-60.9;0;0;0;0.0;-;0;0;0;0.0;-
806.021;7;5;1;-60.9;0;0;0;0.0;-;0;0;0;0.0;-
806.021;8;5;2;-60.9;276123;136;4;7.8;14.7;19156;22;1;17.8;2.5
806.021;9;5;1;-60.9;0;0;0;0.0;-;0;0;0;0.0;-
806.021;10;0;0;-60.9;0;0;0;0.0;-;0;0;0;0.0;-
807.022;1;9;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
807.022;2;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
807.022;3;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
807.022;4;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
807.022;5;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
807.022;6;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
807.022;7;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
807.022;8;5;2;-60.4;69850;36;0;5.8;19.1;3188;3;0;18.0;3.0
807.022;9;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
807.022;10;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
808.018;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
808.018;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
808.018;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
808.018;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
808.018;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
808.018;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
808.018;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
808.018;8;5;2;-60.1;87662;52;0;6.2;15.8;7742;7;1;17.9;3.5
808.018;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
808.018;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
809.019;1;9;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
809.019;2;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
809.019;3;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
809.019;4;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
809.019;5;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
809.019;6;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
809.019;7;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
809.019;8;5;2;-59.9;415;4;0;7.0;1.0;1062;1;0;18.0;3.0
809.019;9;5;1;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
809.019;10;0;0;-59.9;0;0;0;0.0;-;0;0;0;0.0;-
810.023;1;9;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
810.023;2;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
810.023;3;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
810.023;4;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
810.023;5;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
810.023;6;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
810.023;7;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
810.023;8;5;2;-60.4;414;4;0;7.0;1.0;2860;3;0;16.7;3.0
810.023;9;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
810.023;10;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
811.022;1;9;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
811.022;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
811.022;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
811.022;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
811.022;5;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
811.022;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
811.022;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
811.022;8;5;2;-60.2;416;4;0;7.0;1.0;0;0;0;0.0;-
811.022;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
811.022;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
812.018;1;9;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
812.018;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
812.018;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
812.018;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
812.018;5;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
812.018;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
812.018;7;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
812.018;8;5;2;-60.0;417;4;0;7.0;1.0;1068;1;0;18.0;3.0
812.018;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
812.018;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
813.018;1;9;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
813.018;2;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
813.018;3;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
813.018;4;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
813.018;5;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
813.018;6;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
813.018;7;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
813.018;8;5;2;-60.0;416;4;0;7.0;1.0;1064;1;0;18.0;3.0
813.018;9;5;1;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
813.018;10;0;0;-60.0;0;0;0;0.0;-;0;0;0;0.0;-
814.020;1;9;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
814.020;2;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
814.020;3;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
814.020;4;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
814.020;5;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
814.020;6;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
814.020;7;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
814.020;8;5;2;-60.4;415;4;0;7.0;1.0;1061;1;0;18.0;3.0
814.020;9;5;1;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
814.020;10;0;0;-60.4;0;0;0;0.0;-;0;0;0;0.0;-
815.017;1;9;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
815.017;2;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
815.017;3;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
815.017;4;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
815.017;5;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
815.017;6;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
815.017;7;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
815.017;8;5;2;-60.1;417;4;0;7.0;1.0;1163;1;0;19.0;3.0
815.017;9;5;1;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
815.017;10;0;0;-60.1;0;0;0;0.0;-;0;0;0;0.0;-
816.018;1;9;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
816.018;2;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
816.018;3;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
816.018;4;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
816.018;5;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
816.018;6;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
816.018;7;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
816.018;8;5;1;-60.3;623;6;0;7.0;1.0;2125;2;0;18.0;3.0
816.018;9;5;1;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
816.018;10;0;0;-60.3;0;0;0;0.0;-;0;0;0;0.0;-
817.020;1;9;1;-60.2;630;4;1;6.8;4.3;2922;4;2;20.0;2.7
817.020;2;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
817.020;3;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
817.020;4;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
817.020;5;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
817.020;6;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
817.020;7;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
817.020;8;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
817.020;9;5;1;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
817.020;10;0;0;-60.2;0;0;0;0.0;-;0;0;0;0.0;-
